"Time&Date","$Flags$","mass0","mass1","mass2","mass3","mass4","mass5","mass6","mass7","mass8","mass9","mass10","mass11","mass12","mass13","mass14","mass15","mass16","mass17","mass18","mass19","mass20","mass21","mass22","mass23","mass24","mass25","mass26","mass27","mass28","mass29","mass30","mass31","mass32","mass33","mass34","mass35","mass36","mass37","mass38","mass39","mass40","mass41","mass42","mass43","mass44","mass45","mass46","mass47","mass48","mass49","mass50","mass51","mass52","mass53","mass54","mass55","mass56","mass57","mass58","mass59","mass60","mass61","mass62","mass63","mass64","mass65","mass66","mass67","mass68","mass69","mass70","mass71","mass72","mass73","mass74","mass75","mass76","mass77","mass78","mass79","mass80","mass81","mass82","mass83","mass84","mass85","mass86","mass87","mass88","mass89","mass90","mass91","mass92","mass93","mass94","mass95","mass96","mass97","mass98","mass99","mass100","mass101","mass102","mass103","mass104","mass105","mass106","mass107","mass108","mass109","mass110","mass111","mass112","mass113","mass114","mass115","mass116","mass117","mass118","mass119","mass120",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2018/08/28 16:46:12.99,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8258E-16,5.9331E-15,1.3003E-14,2.9028E-15,1.8182E-11,5.3912E-14,5.9003E-12,1.9842E-12,8.4185E-12,1.4519E-14,7.1502E-13,9.9735E-15,1.2498E-14,1.2459E-14,9.4684E-15,1.5529E-14,6.2234E-15,6.0478E-14,4.5761E-10,3.3847E-12,1.1603E-13,1.4013E-14,1.0578E-10,9.3306E-14,4.428E-13,-3.4228E-16,3.4721E-14,1.3876E-15,8.9634E-15,3.6981E-15,9.2003E-12,4.4179E-15,8.8258E-16,1.3876E-15,4.2512E-13,4.923E-15,-2.3625E-15,-1.6818E-15,-1.8574E-15,5.428E-15,8.8258E-16,8.4341E-16,-5.178E-15,-1.5451E-15,-9.3206E-16,-2.6528E-15,1.8927E-15,-4.2701E-16,-1.4371E-15,-3.8651E-16,5.8308E-16,-6.7323E-15,-1.2751E-16,-2.1869E-15,3.9129E-15,1.3876E-15,4.4179E-15,-3.1578E-15,2.9028E-15,-2.6528E-15,1.8927E-15,-1.6427E-15,-3.6629E-15,3.9129E-15,2.3977E-15,3.1083E-15,-4.0217E-15,-2.5552E-15,4.923E-15,-9.3206E-16,8.4341E-16,-6.3256E-16,-1.6427E-15,-1.6427E-15,6.2359E-16,-3.1578E-15,8.8258E-16,-2.1477E-15,-1.4371E-15,1.8661E-17,-1.6818E-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:46:50.82,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.9645E-16,-4.9369E-15,1.0719E-14,6.1743E-15,1.8642E-11,5.1628E-14,6.0693E-12,2.7682E-12,1.1763E-11,1.3245E-14,7.3193E-13,1.1729E-14,1.0719E-14,8.1945E-15,6.1743E-15,1.0214E-14,8.1945E-15,7.082E-14,4.663E-10,3.4561E-12,1.2031E-13,1.8295E-14,1.0797E-10,9.3306E-14,4.6021E-13,5.6692E-15,3.3447E-14,-1.9066E-15,5.1641E-15,9.2046E-15,9.4258E-12,1.3245E-14,1.2739E-14,1.5265E-14,3.5364E-13,1.1237E-15,-2.3625E-15,3.1439E-15,-1.8574E-15,3.1439E-15,8.8258E-16,8.4341E-16,-5.178E-15,1.6288E-15,-9.3206E-16,2.6389E-15,6.1869E-16,6.1743E-15,-1.4371E-15,-3.8651E-16,5.8308E-16,1.1237E-15,-1.2751E-16,-2.1869E-15,1.1237E-15,-8.9645E-16,2.1338E-15,4.6591E-15,2.9028E-15,-2.6528E-15,4.6591E-15,6.1743E-15,-3.6629E-15,1.1237E-15,-3.4217E-15,-3.9268E-15,-4.0217E-15,-2.5552E-15,-6.452E-15,-9.3206E-16,8.4341E-16,2.6389E-15,-1.6427E-15,1.1237E-15,6.2359E-16,-3.1578E-15,8.8258E-16,-2.1477E-15,-1.4371E-15,2.1338E-15,-1.6818E-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:47:21.81,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.9645E-16,-1.5496E-15,1.0719E-14,6.1743E-15,1.866E-11,5.4511E-14,6.0646E-12,2.7979E-12,1.1889E-11,1.3245E-14,7.4339E-13,7.5413E-15,1.0719E-14,1.1581E-14,7.5413E-15,4.006E-15,1.3601E-14,7.082E-14,4.6618E-10,3.4575E-12,1.1814E-13,1.1581E-14,1.0793E-10,9.542E-14,4.5754E-13,1.4807E-15,2.8753E-14,-1.9066E-15,1.9858E-15,4.511E-15,9.409E-12,8.5514E-15,4.511E-15,9.5615E-15,3.5804E-13,3.5009E-15,3.5009E-15,4.511E-15,-1.8574E-15,9.7567E-16,8.8258E-16,8.4341E-16,7.5413E-15,-1.5496E-15,-9.3206E-16,6.5312E-15,4.006E-15,1.9858E-15,-1.4371E-15,-3.8651E-16,5.8308E-16,-4.0748E-15,-1.2751E-16,3.5009E-15,1.1237E-15,-8.9645E-16,-1.0445E-15,4.7062E-16,6.5312E-15,-2.6528E-15,-5.3947E-16,2.4908E-15,-3.6629E-15,-2.5597E-15,-3.4217E-15,-3.9268E-15,-4.0217E-15,-2.5552E-15,-6.452E-15,2.9959E-15,8.4341E-16,2.6389E-15,-1.6427E-15,-3.0647E-15,3.5009E-15,-3.1578E-15,8.8258E-16,-2.1477E-15,-1.4371E-15,-1.0445E-15,2.4908E-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:47:53.32,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2286E-15,3.2286E-15,8.7841E-15,3.2286E-15,1.8666E-11,5.7774E-14,6.0673E-12,2.8153E-12,1.1975E-11,1.7875E-14,7.4161E-13,5.2488E-15,1.0719E-14,1.4844E-14,9.2892E-15,8.2791E-15,9.7942E-15,7.1915E-14,4.6609E-10,3.4618E-12,1.1989E-13,1.5349E-14,1.0799E-10,9.7673E-14,4.5423E-13,2.7235E-15,2.9996E-14,-1.9066E-15,8.7841E-15,9.2892E-15,9.4062E-12,1.2824E-14,5.7538E-15,5.7538E-15,3.5979E-13,7.269E-15,1.9827E-16,1.2084E-15,-1.8574E-15,9.7567E-16,2.2185E-15,8.4341E-16,1.2084E-15,4.2387E-15,1.7134E-15,6.5312E-15,6.7639E-15,5.2488E-15,-1.4371E-15,1.7134E-15,2.7235E-15,4.2387E-15,-1.2751E-16,-1.3169E-15,2.2185E-15,-8.9645E-16,-1.0445E-15,4.2387E-15,1.9827E-16,-2.6528E-15,6.2589E-15,6.2589E-15,3.2286E-15,2.2185E-15,-3.4217E-15,1.7134E-15,-4.0217E-15,-2.5552E-15,-6.452E-15,-3.8421E-15,8.4341E-16,-3.3371E-15,-1.6427E-15,-3.0647E-15,-6.3674E-15,2.7235E-15,5.2488E-15,-2.1477E-15,-1.4371E-15,1.2084E-15,7.0332E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:48:24.83,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8331E-15,3.2286E-15,1.3449E-14,3.2286E-15,1.8678E-11,5.5873E-14,6.0659E-12,2.8336E-12,1.2035E-11,1.9004E-14,7.4324E-13,9.4089E-15,1.2944E-14,1.1934E-14,9.2892E-15,8.2791E-15,5.8735E-15,7.1915E-14,4.6701E-10,3.4725E-12,1.1989E-13,1.6984E-14,1.0819E-10,9.1732E-14,4.6092E-13,8.2303E-16,3.4156E-14,4.8634E-15,2.3382E-15,6.8836E-15,9.4432E-12,8.3988E-15,8.9038E-15,1.1934E-14,3.5334E-13,4.3584E-15,1.3281E-15,-3.7224E-15,-1.8574E-15,9.7567E-16,2.2185E-15,8.4341E-16,1.2084E-15,2.3382E-15,2.8432E-15,4.8634E-15,1.3281E-15,-2.7123E-15,-1.4371E-15,1.7134E-15,4.3584E-15,2.8432E-15,2.8432E-15,-1.3169E-15,-2.2073E-15,-8.9645E-16,-1.0445E-15,-1.8706E-16,1.9827E-16,-2.6528E-15,4.3584E-15,6.2589E-15,-6.9211E-16,3.1798E-16,-3.4217E-15,-1.1972E-15,-4.0217E-15,1.8331E-15,-6.452E-15,-3.8421E-15,8.4341E-16,-3.3371E-15,-1.6427E-15,-1.1972E-15,7.8937E-15,-2.2073E-15,-1.1972E-15,-2.1477E-15,-1.4371E-15,-1.1972E-15,7.0332E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:48:56.35,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2821E-15,1.7583E-15,8.324E-15,4.7886E-15,1.8654E-11,5.2768E-14,6.0608E-12,2.8295E-12,1.2008E-11,2.2465E-14,7.3913E-13,1.1354E-14,1.7414E-14,1.1934E-14,9.2892E-15,1.7583E-15,1.1354E-14,6.5899E-14,4.6699E-10,3.4618E-12,1.2095E-13,1.4384E-14,1.0813E-10,9.0142E-14,4.5933E-13,6.8088E-15,3.3071E-14,3.2735E-15,6.3038E-15,-2.6188E-16,9.4128E-12,1.0849E-14,3.2735E-15,9.3341E-15,3.5334E-13,2.2634E-15,3.2735E-15,2.7684E-15,-1.8574E-15,2.2634E-15,-1.272E-15,8.4341E-16,-3.7972E-15,4.2836E-15,4.2836E-15,2.7684E-15,-1.272E-15,4.2836E-15,-1.4371E-15,1.7134E-15,-1.272E-15,2.8432E-15,-1.272E-15,4.7886E-15,-2.2073E-15,-8.9645E-16,-1.0445E-15,1.7583E-15,1.9827E-16,1.2533E-15,-2.6188E-16,3.7785E-15,1.2533E-15,3.2735E-15,1.7583E-15,1.7583E-15,2.2634E-15,3.7785E-15,1.2533E-15,2.7684E-15,4.7886E-15,-3.3371E-15,1.2533E-15,-1.1972E-15,-7.6693E-16,1.7583E-15,-1.1972E-15,-2.1477E-15,4.2836E-15,-1.1972E-15,1.7583E-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:49:27.97,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1237E-15,3.6187E-15,1.2709E-14,4.7886E-15,1.8673E-11,5.9174E-14,6.0712E-12,2.8218E-12,1.2003E-11,1.5739E-14,7.4351E-13,3.6187E-15,1.1699E-14,1.4224E-14,9.2892E-15,6.1439E-15,9.1742E-15,6.877E-14,4.6649E-10,3.4541E-12,1.1776E-13,1.3214E-14,1.0791E-10,9.5032E-14,4.5614E-13,3.1136E-15,3.1901E-14,-2.4419E-15,3.6187E-15,7.154E-15,9.4202E-12,6.1439E-15,3.2735E-15,6.649E-15,3.5334E-13,7.154E-15,8.332E-17,-4.2172E-16,1.5985E-15,2.2634E-15,2.1035E-15,8.4341E-16,3.6187E-15,2.1035E-15,2.1035E-15,2.7684E-15,2.6086E-15,6.1439E-15,-1.4371E-15,-1.9369E-15,-1.272E-15,-3.452E-15,1.5985E-15,-1.9369E-15,-2.2073E-15,2.1035E-15,2.1035E-15,4.6288E-15,1.9827E-16,5.8837E-16,2.6086E-15,2.1035E-15,3.6187E-15,1.5985E-15,-2.4419E-15,8.332E-17,5.1338E-15,2.1035E-15,2.6086E-15,1.5985E-15,4.7886E-15,-3.3371E-15,2.6086E-15,-1.1972E-15,1.5985E-15,-2.947E-15,5.6389E-15,5.6389E-15,-3.452E-15,-1.1972E-15,5.8837E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:49:59.51,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4137E-15,-3.4137E-15,1.1232E-14,4.7886E-15,1.864E-11,5.7697E-14,6.0728E-12,2.8132E-12,1.1975E-11,1.8303E-14,7.4153E-13,6.1823E-15,1.5273E-14,1.2242E-14,7.6974E-15,8.7075E-15,6.6873E-15,6.4768E-14,4.6584E-10,3.4566E-12,1.2385E-13,1.9313E-14,1.0785E-10,9.103E-14,4.6476E-13,1.2166E-16,3.497E-14,3.152E-15,9.2126E-15,7.154E-15,9.4021E-12,1.1737E-14,8.2025E-15,9.7176E-15,3.5567E-13,4.6671E-15,2.1419E-15,1.6368E-15,1.5985E-15,6.2671E-16,6.2671E-16,3.152E-15,-2.4036E-15,3.657E-15,-8.8843E-16,2.7684E-15,8.2025E-15,2.6469E-15,-1.4371E-15,-1.9369E-15,-1.272E-15,-3.452E-15,-3.4137E-15,-1.9369E-15,-2.2073E-15,3.152E-15,4.1621E-15,2.6469E-15,1.9827E-16,2.1419E-15,1.2166E-16,2.1035E-15,1.6368E-15,4.1621E-15,5.1722E-15,8.332E-17,6.2671E-16,-2.4036E-15,-8.8843E-16,-3.4137E-15,2.1419E-15,-3.3371E-15,-3.8338E-16,-1.1972E-15,1.5985E-15,-2.947E-15,-2.9086E-15,2.1419E-15,-3.452E-15,-1.1972E-15,5.8837E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:50:37.94,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7461E-15,-3.4137E-15,6.8599E-15,4.7886E-15,1.8638E-11,5.2819E-14,6.0629E-12,2.8083E-12,1.1943E-11,1.1405E-14,7.3766E-13,9.8902E-15,1.6455E-14,1.09E-14,1.292E-14,2.3145E-15,9.3852E-15,6.9991E-14,4.6456E-10,3.4406E-12,1.21E-13,1.9313E-14,1.0763E-10,9.2213E-14,4.5938E-13,1.2166E-16,3.1607E-14,3.152E-15,5.8498E-15,5.8498E-15,9.3765E-12,7.365E-15,2.9425E-16,3.3246E-15,3.4625E-13,2.8195E-15,7.993E-16,4.8397E-15,1.5985E-15,1.8094E-15,6.2671E-16,3.152E-15,1.3044E-15,-7.1584E-16,-8.8843E-16,4.8397E-15,-2.1079E-16,4.8397E-15,1.8094E-15,-1.9369E-15,-1.272E-15,6.3549E-15,-3.4137E-15,2.3145E-15,-2.2073E-15,-1.2209E-15,-4.2512E-15,-2.1079E-16,3.3246E-15,-7.1584E-16,1.2166E-16,2.1035E-15,4.3347E-15,-2.1079E-16,1.3044E-15,8.332E-17,6.2671E-16,-2.4036E-15,2.8195E-15,1.3044E-15,3.8296E-15,-3.3371E-15,-3.8338E-16,3.8296E-15,-2.231E-15,-2.947E-15,-2.9086E-15,3.3246E-15,-3.452E-15,4.3347E-15,5.8837E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2018/08/28 16:51:08.98,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9406E-15,1.9204E-15,1.1516E-14,4.7886E-15,1.8623E-11,6.0001E-14,6.0629E-12,2.8009E-12,1.1898E-11,1.7071E-14,7.3766E-13,9.8902E-15,1.0001E-14,6.4658E-15,1.1516E-14,6.9709E-15,9.3852E-15,6.9991E-14,4.6529E-10,3.4524E-12,1.2414E-13,1.9313E-14,1.0762E-10,9.4849E-14,4.5747E-13,1.2166E-16,3.4243E-14,-6.1604E-15,5.8498E-15,-6.0485E-16,9.3741E-12,8.9911E-15,2.4254E-15,5.4558E-15,3.4625E-13,2.8195E-15,7.993E-16,2.9305E-15,-1.615E-15,3.9406E-15,6.2671E-16,-6.0485E-16,-1.615E-15,-7.1584E-16,1.9204E-15,4.0524E-16,3.9406E-15,4.8397E-15,-1.615E-15,-1.9369E-15,-1.272E-15,1.4153E-15,-3.4137E-15,-5.6554E-15,-2.2073E-15,-1.2209E-15,-4.2512E-15,1.9204E-15,-9.9807E-17,1.9204E-15,5.9608E-15,2.1035E-15,-6.0485E-16,-2.1079E-16,6.9709E-15,8.332E-17,6.2671E-16,1.9204E-15,-6.0485E-16,1.3044E-15,-9.9807E-17,3.4355E-15,-3.8338E-16,-1.1099E-15,2.4254E-15,4.9507E-15,-2.9086E-15,-6.0485E-16,2.9305E-15,4.0524E-16,5.8837E-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
